# Constructed from biom file
#OTU ID	RSG.MB4	UNKG.MB2	LSG.MB6	LSG.MB9	EPRC.MB16	UNKG.MB31	LSG.MB20	LSG.MB7	LSG.MB4	UNKG.MB21	LSG.MB14	UNKG.MB32	EPRC.MB13	RSG.MB2	UNKG.MB6	LSG.MB10	UNKG.MB8	UNKG.MB14	LSG.MB16	LSG.MB8	EPRC.MB9	RSG.MB1	LSG.MB12	LSG.MB15	UNKG.MB35	UNKG.MB17	LSG.MB2	RSG.MB6	PZ.MB7	UNKG.MB27	UNKG.MB4	RSG.MB3	LSG.MB1	UNKG.MB28	EPRC.MB2	SZ.MB8	SZ.MB7	EPRC.MB14	PZ.MB4	UNKG.MB38	SZ.MB11	PZ.MB1	UNKG.MB25	EPRC.MB15	SZ.MB6	EPRC.MB17	EPRC.MB18	EPRC.MB8	EPRC.MB12	EPRC.MB4	PZ.MB9	UNKG.MB11	SZ.MB3	PZ.MB10	PZ.MB2	UNKG.MB12	UNKG.MB5	PZ.MB3	PZ.MB12	UNKG.MB18	EPRC.MB11	SZ.MB5	EPRC.MB3	UNKG.MB36	UNKG.MB37	UNKG.MB33	UNKG.MB15	SZ.MB1	UNKG.MB26	EPRC.MB7	LSG.MB5	UNKG.MB23	UNKG.MB1	UNKG.MB16	UNKG.MB34	RSG.MB5	UNKG.MB20	UNKG.MB19	UNKG.MB10	UNKG.MB24	PZ.MB6	LFG.MB1	UNKG.MB13	EPRC.MB1	LSG.MB17	PZ.MB8	LSG.MB11	EPRC.MB10	UNKG.MB7	PZ.MB5	LSG.MB3	SZ.MB14	PZ.MB11	EPRC.MB5	SZ.MB13	UNKG.MB30	UNKG.MB3	RSG.MB7	LSG.MB19	SZ.MB2	LSG.MB18	UNKG.MB9	UNKG.MB22	LSG.MB13	UNKG.MB29	SZ.MB4	SZ.MB10	SZ.MB15	SZ.MB12	EPRC.MB6	SZ.MB9	KEGG_Pathways
Measles	0.0	0.0	0.0	0.0	289.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1480.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	828.0	0.0	0.0	0.0	2.0	0.0	542.0	18.0	256.0	540.0	331.0	0.0	830.0	100.0	0.0	325.0	146.0	236.0	868.0	166.0	34.0	316.0	334.0	0.0	16.0	731.0	435.0	1.0	0.0	880.0	832.0	0.0	6.0	730.0	210.0	0.0	0.0	0.0	0.0	69.0	0.0	916.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	549.0	1.0	0.0	155.0	0.0	502.0	2.0	43.0	0.0	131.0	0.0	25.0	846.0	1354.0	29.0	0.0	0.0	0.0	0.0	480.0	0.0	0.0	0.0	0.0	0.0	13.0	193.0	28.0	1.0	167.0	90.0	Human Diseases; Infectious Diseases; Measles
Meiosis - yeast	1603.0	247.0	373.0	240.0	5361.0	880.0	4124.0	3545.0	6956.0	579.0	555.0	858.0	17392.0	2844.0	1880.0	1197.0	484.0	4253.0	448.0	630.0	10758.0	8644.0	2477.0	548.0	336.0	1186.0	790.0	746.0	2238.0	457.0	885.0	2344.0	2083.0	614.0	10288.0	289.0	385.0	3233.0	524.0	5853.0	699.0	102.0	2707.0	9191.0	991.0	9620.0	23314.0	5683.0	18723.0	13836.0	3957.0	1050.0	8704.0	584.0	1966.0	1132.0	334.0	496.0	821.0	2001.0	14629.0	532.0	1346.0	958.0	638.0	637.0	2578.0	1151.0	164.0	14969.0	1782.0	1150.0	556.0	1188.0	111.0	5744.0	306.0	7700.0	218.0	617.0	2010.0	2408.0	929.0	9947.0	896.0	2058.0	704.0	18104.0	1498.0	198.0	9212.0	787.0	450.0	23956.0	1424.0	517.0	1082.0	3575.0	11322.0	1109.0	1239.0	836.0	2532.0	1097.0	5184.0	2012.0	634.0	307.0	228.0	5521.0	2884.0	Cellular Processes; Cell Growth and Death; Meiosis - yeast
Melanogenesis	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	2.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	2.0	0.0	1.0	0.0	2.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	2.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	2.0	0.0	0.0	2.0	0.0	0.0	2.0	1.0	Organismal Systems; Endocrine System; Melanogenesis
Membrane and intracellular structural molecules	150775.0	167557.0	218152.0	181708.0	123299.0	109624.0	121547.0	159509.0	167197.0	136811.0	127009.0	161000.0	225064.0	169124.0	175932.0	147748.0	159528.0	141860.0	148435.0	163174.0	161858.0	174577.0	172692.0	124387.0	133657.0	159939.0	175037.0	169750.0	159333.0	123139.0	150495.0	162088.0	128538.0	148793.0	219585.0	184992.0	161109.0	135037.0	147602.0	167944.0	157335.0	191590.0	167496.0	158440.0	152230.0	184229.0	215019.0	144053.0	224219.0	318371.0	155996.0	105961.0	139088.0	163283.0	183266.0	172073.0	183364.0	228391.0	191943.0	151807.0	224637.0	162838.0	147680.0	121760.0	176908.0	116072.0	141018.0	130132.0	98708.0	236217.0	122256.0	89412.0	133473.0	167128.0	126159.0	135098.0	98122.0	153276.0	106516.0	100843.0	191788.0	159395.0	138793.0	234602.0	151767.0	209359.0	176872.0	306169.0	144654.0	150433.0	149391.0	155131.0	140663.0	341045.0	201756.0	135537.0	190588.0	168454.0	198279.0	142355.0	128516.0	128416.0	135002.0	142252.0	161672.0	121577.0	159069.0	87825.0	128704.0	191459.0	130509.0	Unclassified; Cellular Processes and Signaling; Membrane and intracellular structural molecules
Metabolism of cofactors and vitamins	51310.0	60842.0	78614.0	61150.0	41818.0	37466.0	38768.0	51949.0	58436.0	43482.0	43094.0	54714.0	74753.0	60694.0	58857.0	50065.0	57708.0	49002.0	49721.0	54692.0	52953.0	59904.0	52434.0	42009.0	45340.0	52677.0	59069.0	55874.0	43993.0	44229.0	52821.0	53752.0	41655.0	48387.0	72001.0	50856.0	45103.0	49646.0	36979.0	56549.0	46175.0	43918.0	52680.0	54603.0	47019.0	58908.0	76550.0	51863.0	75027.0	91802.0	40247.0	36132.0	39403.0	35000.0	34295.0	62247.0	66426.0	39807.0	37276.0	47877.0	65820.0	56679.0	46434.0	40618.0	57609.0	39790.0	48796.0	39171.0	34469.0	73563.0	42000.0	29450.0	45262.0	59063.0	43202.0	44195.0	32730.0	51254.0	35824.0	32686.0	33420.0	53778.0	51251.0	69146.0	51409.0	35603.0	55997.0	98804.0	49540.0	39127.0	49470.0	42603.0	38900.0	110286.0	60174.0	45808.0	60257.0	59059.0	63495.0	47614.0	43997.0	42764.0	44517.0	48087.0	53557.0	34924.0	50117.0	27782.0	36637.0	57377.0	36766.0	Unclassified; Metabolism; Metabolism of cofactors and vitamins
Metabolism of xenobiotics by cytochrome P450	8223.0	12664.0	24229.0	8025.0	16926.0	6430.0	12973.0	13571.0	21114.0	6991.0	6276.0	7054.0	25617.0	16965.0	10044.0	10006.0	13518.0	15024.0	6826.0	7679.0	28622.0	20438.0	9218.0	6086.0	7573.0	9460.0	11989.0	21269.0	6045.0	6523.0	12531.0	11728.0	7182.0	6380.0	21511.0	21178.0	4476.0	14056.0	3303.0	11451.0	4974.0	3216.0	11531.0	19580.0	14758.0	17942.0	46392.0	24091.0	28322.0	25066.0	5808.0	4893.0	7372.0	4113.0	3964.0	14183.0	12394.0	3773.0	4611.0	9453.0	19716.0	22166.0	15510.0	6104.0	9452.0	5230.0	8481.0	9616.0	4422.0	35420.0	9904.0	6105.0	8618.0	7259.0	5839.0	12227.0	5081.0	18786.0	5214.0	4658.0	3297.0	9750.0	10906.0	19145.0	8502.0	3819.0	5136.0	25659.0	10798.0	3408.0	20631.0	8830.0	6299.0	36091.0	16882.0	6783.0	9604.0	19648.0	26322.0	13659.0	8461.0	6179.0	10043.0	8070.0	9930.0	7443.0	17699.0	2896.0	18855.0	10322.0	5099.0	Metabolism; Xenobiotics Biodegradation and Metabolism; Metabolism of xenobiotics by cytochrome P450
Methane metabolism	666900.0	823702.0	1084388.0	887144.0	539214.0	536113.0	541548.0	757526.0	754137.0	667411.0	615619.0	764827.0	505595.0	793666.0	771153.0	688706.0	772962.0	635465.0	723377.0	785781.0	723832.0	639616.0	776493.0	605961.0	651584.0	774776.0	838779.0	833472.0	727131.0	624842.0	733988.0	784147.0	567631.0	726899.0	736139.0	781772.0	698900.0	640303.0	563008.0	569788.0	727138.0	1025576.0	784912.0	548497.0	685533.0	580453.0	670070.0	521730.0	483781.0	878277.0	676353.0	489408.0	734074.0	631340.0	657009.0	843732.0	920660.0	753770.0	674973.0	697427.0	505574.0	831183.0	662564.0	588985.0	809742.0	567242.0	608312.0	545929.0	491173.0	794548.0	604617.0	422557.0	656003.0	775533.0	609470.0	497562.0	494275.0	601587.0	532199.0	495688.0	616122.0	694583.0	681825.0	710245.0	738929.0	686216.0	831786.0	703771.0	689292.0	606784.0	538507.0	660454.0	636684.0	772540.0	820095.0	667805.0	857620.0	694374.0	729726.0	675529.0	624838.0	608336.0	621645.0	676559.0	578875.0	997811.0	691970.0	343712.0	559064.0	577720.0	528860.0	Metabolism; Energy Metabolism; Methane metabolism
Mineral absorption	6058.0	5423.0	6111.0	7904.0	4628.0	5269.0	9202.0	8071.0	11494.0	7403.0	6620.0	10289.0	7210.0	8272.0	6297.0	5305.0	5443.0	7472.0	8472.0	6653.0	10099.0	9938.0	5272.0	7477.0	6323.0	8673.0	7140.0	5038.0	9067.0	8152.0	6624.0	9198.0	7033.0	9544.0	5272.0	4288.0	3842.0	5280.0	7488.0	4675.0	3571.0	10112.0	9203.0	6195.0	5606.0	3344.0	15894.0	3335.0	7252.0	4420.0	8919.0	5250.0	3110.0	7684.0	6892.0	7861.0	4028.0	7932.0	7689.0	7617.0	3097.0	5149.0	5207.0	6175.0	8949.0	7110.0	6233.0	6376.0	5810.0	8005.0	8348.0	5100.0	5935.0	8764.0	7209.0	6118.0	5399.0	11051.0	4398.0	6725.0	7889.0	9255.0	6215.0	3574.0	8696.0	7726.0	10391.0	4262.0	6431.0	8535.0	10671.0	4457.0	6944.0	3329.0	4070.0	7131.0	5990.0	6078.0	13447.0	4597.0	8061.0	6056.0	8213.0	6598.0	6117.0	3925.0	3640.0	2520.0	3026.0	4025.0	4753.0	Organismal Systems; Digestive System; Mineral absorption
Mismatch repair	425858.0	496548.0	639747.0	537655.0	338899.0	345254.0	352396.0	466647.0	477990.0	424063.0	384939.0	479747.0	348199.0	480924.0	467624.0	442306.0	475843.0	408747.0	454890.0	483826.0	361714.0	409829.0	474247.0	380456.0	411924.0	489302.0	523083.0	533265.0	402192.0	403641.0	457130.0	482317.0	366652.0	449774.0	453770.0	492940.0	412324.0	382006.0	334764.0	368489.0	397069.0	602292.0	486419.0	342976.0	418717.0	423593.0	398365.0	334841.0	332304.0	565972.0	393602.0	318219.0	456232.0	351215.0	387221.0	531705.0	524926.0	422187.0	375687.0	439729.0	390321.0	476970.0	406961.0	380896.0	507347.0	366498.0	397283.0	345295.0	309446.0	454957.0	389192.0	275779.0	411032.0	483395.0	385432.0	339245.0	317075.0	387523.0	335771.0	315494.0	354548.0	452034.0	427128.0	467645.0	460202.0	399904.0	517724.0	485284.0	434283.0	367310.0	353795.0	419382.0	340868.0	449278.0	499092.0	421115.0	527501.0	450087.0	475210.0	393386.0	399030.0	390303.0	399838.0	418906.0	373634.0	573364.0	426193.0	218499.0	354944.0	376891.0	322618.0	Genetic Information Processing; Replication and Repair; Mismatch repair
N-Glycan biosynthesis	8633.0	9522.0	10926.0	10513.0	6365.0	6310.0	8843.0	10088.0	12990.0	8202.0	7660.0	10598.0	19768.0	10845.0	10347.0	7048.0	8850.0	8498.0	9552.0	8924.0	12597.0	14537.0	8465.0	8253.0	8346.0	9954.0	9311.0	6481.0	13956.0	7990.0	8591.0	10949.0	8412.0	10829.0	12999.0	8103.0	8618.0	7439.0	12618.0	11479.0	8504.0	14499.0	11518.0	9975.0	9019.0	11996.0	22724.0	7645.0	20171.0	18558.0	12481.0	6592.0	5699.0	13332.0	12659.0	9345.0	10135.0	16475.0	14282.0	8751.0	16934.0	9063.0	8026.0	6974.0	11160.0	7274.0	8938.0	8927.0	7028.0	15798.0	8406.0	5986.0	7248.0	10781.0	8432.0	9706.0	5588.0	13426.0	5396.0	7697.0	14298.0	11531.0	7512.0	13525.0	9887.0	14765.0	12792.0	21624.0	8526.0	13462.0	13726.0	8415.0	11624.0	27868.0	11197.0	8028.0	9237.0	9894.0	16677.0	8668.0	8608.0	8062.0	8083.0	8412.0	11524.0	5336.0	8204.0	5755.0	5270.0	12185.0	8677.0	Metabolism; Glycan Biosynthesis and Metabolism; N-Glycan biosynthesis
NOD-like receptor signaling pathway	22171.0	26279.0	34373.0	28194.0	17954.0	17553.0	18552.0	24949.0	25154.0	21989.0	20181.0	25185.0	18114.0	25295.0	24929.0	22388.0	25207.0	21947.0	23877.0	25395.0	19407.0	21755.0	25693.0	19896.0	21578.0	25893.0	27971.0	27869.0	21601.0	20849.0	24390.0	25484.0	19369.0	23550.0	24146.0	26941.0	21639.0	17834.0	17615.0	19660.0	20451.0	36210.0	25619.0	18131.0	22001.0	18749.0	20297.0	17946.0	17471.0	31111.0	21916.0	16354.0	26103.0	19085.0	21675.0	27947.0	28029.0	22970.0	20121.0	23545.0	17615.0	24625.0	21402.0	19485.0	26966.0	18685.0	20506.0	17672.0	15923.0	24828.0	20438.0	13907.0	22221.0	25773.0	20240.0	16693.0	16185.0	20561.0	17451.0	16215.0	19434.0	23695.0	22520.0	25025.0	24258.0	22242.0	27108.0	25696.0	22727.0	19762.0	18556.0	22893.0	18118.0	23969.0	27008.0	21924.0	28152.0	23786.0	25066.0	20146.0	20895.0	19969.0	20994.0	22386.0	19565.0	35824.0	22878.0	11163.0	19688.0	18262.0	17572.0	Organismal Systems; Immune System; NOD-like receptor signaling pathway
Naphthalene degradation	66136.0	85876.0	126322.0	88827.0	51624.0	58089.0	59950.0	77041.0	83343.0	71015.0	64889.0	79133.0	77070.0	83336.0	75036.0	74110.0	83689.0	72507.0	76319.0	78224.0	53182.0	77244.0	72575.0	63893.0	70634.0	83379.0	91389.0	100724.0	62795.0	71290.0	81610.0	81288.0	60570.0	74326.0	84313.0	100956.0	61448.0	55009.0	51325.0	69561.0	59520.0	89966.0	81138.0	52147.0	83651.0	73042.0	79018.0	82020.0	75390.0	105082.0	59468.0	52834.0	69618.0	53860.0	56616.0	95499.0	87604.0	61489.0	56882.0	71304.0	74701.0	105010.0	81132.0	65922.0	86258.0	61227.0	69202.0	65270.0	52806.0	82540.0	70198.0	44873.0	66574.0	81447.0	65971.0	54178.0	54022.0	69828.0	54527.0	52769.0	50735.0	81192.0	75867.0	82380.0	77330.0	57577.0	81457.0	105332.0	76429.0	56873.0	67109.0	69955.0	55837.0	109727.0	93847.0	72722.0	77172.0	91276.0	89069.0	78431.0	67285.0	63912.0	65277.0	68354.0	73484.0	92547.0	87882.0	33253.0	80341.0	60690.0	49129.0	Metabolism; Xenobiotics Biodegradation and Metabolism; Naphthalene degradation
Neuroactive ligand-receptor interaction	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Environmental Information Processing; Signaling Molecules and Interaction; Neuroactive ligand-receptor interaction
Neurotrophin signaling pathway	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Organismal Systems; Nervous System; Neurotrophin signaling pathway
Nicotinate and nicotinamide metabolism	192397.0	241161.0	323964.0	246791.0	157444.0	153603.0	166562.0	212681.0	221602.0	193623.0	176151.0	221085.0	134783.0	235931.0	220059.0	200525.0	231689.0	191579.0	209627.0	219423.0	199470.0	187136.0	222511.0	175151.0	191264.0	226392.0	249408.0	263423.0	203799.0	181084.0	219334.0	224587.0	165262.0	206330.0	198604.0	248825.0	193308.0	183813.0	165320.0	159225.0	186620.0	318378.0	225801.0	158661.0	209376.0	185350.0	188384.0	169365.0	129095.0	247780.0	196888.0	138850.0	223713.0	185512.0	198060.0	251687.0	255832.0	224868.0	197941.0	206423.0	143572.0	247466.0	203491.0	168300.0	239957.0	161849.0	173059.0	168011.0	141015.0	229180.0	176710.0	126592.0	191873.0	225232.0	180331.0	144510.0	142213.0	179268.0	150059.0	143281.0	185331.0	204577.0	200840.0	203989.0	213922.0	211078.0	239178.0	188276.0	200403.0	181864.0	161160.0	197275.0	176639.0	178438.0	253928.0	190715.0	250079.0	215904.0	219074.0	195542.0	183782.0	175005.0	181211.0	196060.0	159454.0	306868.0	216559.0	102637.0	187016.0	167520.0	152350.0	Metabolism; Metabolism of Cofactors and Vitamins; Nicotinate and nicotinamide metabolism
Nitrogen metabolism	349482.0	401320.0	499124.0	465508.0	249227.0	276433.0	301681.0	399337.0	395087.0	362792.0	334938.0	434153.0	293425.0	405004.0	407558.0	343351.0	372469.0	329934.0	399903.0	406151.0	302755.0	354132.0	402925.0	336556.0	339612.0	418052.0	431439.0	378540.0	361126.0	344539.0	378577.0	426597.0	320528.0	411445.0	360115.0	359938.0	345359.0	281107.0	308140.0	304946.0	324411.0	534700.0	425702.0	280349.0	330826.0	265589.0	314677.0	224636.0	276220.0	454757.0	353461.0	264263.0	345661.0	316508.0	332753.0	430424.0	442269.0	371907.0	334726.0	381103.0	254348.0	341852.0	312193.0	314802.0	444860.0	312242.0	324444.0	295654.0	268075.0	359742.0	329171.0	224895.0	344706.0	433086.0	334981.0	259288.0	263547.0	338323.0	272366.0	278566.0	320488.0	393617.0	348595.0	357278.0	406043.0	353060.0	472369.0	388603.0	355751.0	348082.0	306907.0	331111.0	300673.0	349949.0	390803.0	360009.0	444584.0	338065.0	405074.0	307834.0	341934.0	322446.0	340275.0	363980.0	323040.0	443079.0	305829.0	175942.0	244863.0	292562.0	274064.0	Metabolism; Energy Metabolism; Nitrogen metabolism
Nitrotoluene degradation	64133.0	73231.0	82005.0	87738.0	33131.0	49408.0	51450.0	68287.0	66724.0	65686.0	59204.0	78559.0	46426.0	74010.0	77102.0	58386.0	65174.0	55336.0	72443.0	72843.0	46013.0	62099.0	65683.0	60878.0	61574.0	73538.0	74995.0	58346.0	65524.0	63256.0	66744.0	77201.0	59869.0	78547.0	51814.0	63821.0	59413.0	51527.0	59763.0	53368.0	57242.0	75921.0	73758.0	43545.0	50144.0	37715.0	44632.0	29267.0	41874.0	67812.0	61831.0	46481.0	36813.0	50810.0	48200.0	75387.0	83457.0	51519.0	50973.0	66971.0	40269.0	46467.0	46517.0	54879.0	78884.0	53284.0	56122.0	49840.0	48298.0	54107.0	59694.0	39255.0	58458.0	80191.0	61032.0	43325.0	46961.0	58341.0	47730.0	51207.0	47277.0	71943.0	62252.0	54597.0	74528.0	49112.0	89493.0	59827.0	64313.0	67064.0	52050.0	63815.0	53458.0	52723.0	56415.0	65320.0	79626.0	51675.0	67707.0	46431.0	61575.0	60587.0	59303.0	64197.0	57753.0	38128.0	40745.0	29895.0	36102.0	52384.0	45796.0	Metabolism; Xenobiotics Biodegradation and Metabolism; Nitrotoluene degradation
Non-homologous end-joining	4707.0	7378.0	19830.0	3115.0	5222.0	2889.0	2257.0	1786.0	4512.0	2868.0	2442.0	2806.0	19213.0	5974.0	6399.0	3961.0	8735.0	3751.0	2645.0	2746.0	4909.0	9498.0	1532.0	2427.0	3525.0	4302.0	5487.0	16640.0	4837.0	3095.0	6231.0	2529.0	3033.0	2475.0	12448.0	15953.0	2262.0	3147.0	2941.0	10907.0	3075.0	4482.0	3303.0	6030.0	15195.0	15859.0	12007.0	22614.0	19270.0	22181.0	4325.0	2935.0	5686.0	4081.0	2695.0	8959.0	3074.0	2211.0	3121.0	1938.0	20411.0	22889.0	13637.0	3176.0	5028.0	2071.0	5625.0	8244.0	1872.0	18703.0	3704.0	2038.0	2556.0	3237.0	3412.0	5816.0	2373.0	5247.0	1977.0	1421.0	2177.0	6961.0	6566.0	16658.0	2798.0	2099.0	3408.0	29104.0	5430.0	2688.0	7494.0	2158.0	6787.0	40529.0	17242.0	3636.0	4253.0	17931.0	9071.0	12787.0	2821.0	3411.0	2198.0	2799.0	10165.0	5536.0	16998.0	2035.0	15931.0	9918.0	869.0	Genetic Information Processing; Replication and Repair; Non-homologous end-joining
Notch signaling pathway	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Environmental Information Processing; Signal Transduction; Notch signaling pathway
Novobiocin biosynthesis	62447.0	73092.0	94049.0	82208.0	50900.0	49690.0	52663.0	71388.0	70680.0	63690.0	59022.0	74100.0	55599.0	72107.0	71914.0	64198.0	68926.0	62555.0	69496.0	72946.0	61738.0	62379.0	77613.0	57938.0	60707.0	74171.0	80060.0	72429.0	63387.0	60805.0	68893.0	75078.0	56089.0	69428.0	76452.0	67439.0	65205.0	56060.0	53927.0	56162.0	64516.0	83861.0	75053.0	57236.0	61669.0	54025.0	64391.0	48556.0	53718.0	89459.0	60868.0	46624.0	59079.0	56748.0	59491.0	78202.0	81317.0	69966.0	63362.0	68282.0	48065.0	69019.0	59903.0	56757.0	77967.0	54563.0	58314.0	52970.0	46192.0	72272.0	57045.0	39688.0	62439.0	76074.0	58508.0	46963.0	46989.0	59243.0	49703.0	47205.0	58264.0	67552.0	63155.0	71246.0	70732.0	65156.0	80887.0	77130.0	64217.0	57601.0	52965.0	61493.0	54549.0	73654.0	73761.0	63790.0	80835.0	63282.0	70732.0	60828.0	59549.0	56654.0	60254.0	64965.0	57283.0	65509.0	60916.0	33330.0	47633.0	56524.0	50674.0	Metabolism; Biosynthesis of Other Secondary Metabolites; Novobiocin biosynthesis
Nucleotide excision repair	198192.0	230914.0	295027.0	242987.0	160895.0	156339.0	159682.0	208073.0	217996.0	191348.0	174989.0	220769.0	183377.0	225145.0	220228.0	198483.0	222056.0	187838.0	208226.0	219774.0	181330.0	195641.0	210812.0	174324.0	187721.0	220046.0	237566.0	248722.0	193048.0	183580.0	211308.0	216095.0	167227.0	204346.0	216942.0	227558.0	187833.0	182495.0	157810.0	179257.0	183050.0	282788.0	217166.0	168175.0	197519.0	224210.0	199056.0	169241.0	176208.0	285638.0	187908.0	146736.0	210318.0	167099.0	182327.0	246133.0	241857.0	199114.0	178037.0	200973.0	206050.0	229092.0	192177.0	172024.0	234582.0	166222.0	186148.0	160995.0	141875.0	232652.0	177273.0	126259.0	189398.0	222572.0	176826.0	162313.0	144293.0	180541.0	151662.0	143494.0	168702.0	211058.0	198557.0	230761.0	209067.0	189023.0	234848.0	254451.0	198501.0	172741.0	166616.0	189229.0	164509.0	258593.0	236583.0	190680.0	244737.0	217459.0	219206.0	185557.0	182215.0	177714.0	181092.0	192392.0	179944.0	266945.0	202137.0	102563.0	167191.0	185466.0	149855.0	Genetic Information Processing; Replication and Repair; Nucleotide excision repair
Nucleotide metabolism	27128.0	27043.0	29944.0	38488.0	13122.0	23650.0	23013.0	30603.0	32304.0	30564.0	30043.0	39158.0	23388.0	28447.0	32453.0	27284.0	25010.0	26815.0	35744.0	36258.0	22772.0	24677.0	30433.0	29939.0	27977.0	33415.0	34276.0	26472.0	26375.0	32632.0	29802.0	33897.0	26576.0	35684.0	28393.0	21770.0	26343.0	24604.0	23518.0	24088.0	26546.0	29083.0	33789.0	22524.0	23499.0	18319.0	17460.0	12409.0	21332.0	35015.0	23900.0	24074.0	15641.0	23665.0	21255.0	34643.0	27343.0	29008.0	26382.0	31740.0	20216.0	21060.0	22221.0	29345.0	38314.0	29609.0	28943.0	21164.0	25097.0	22992.0	29563.0	19350.0	26816.0	34605.0	28167.0	21478.0	24133.0	27608.0	22663.0	25349.0	23938.0	32588.0	27783.0	27454.0	34406.0	26096.0	41429.0	29444.0	26677.0	26541.0	22871.0	23221.0	22451.0	25328.0	27629.0	32137.0	35853.0	22328.0	26894.0	21092.0	29881.0	25733.0	30235.0	28369.0	29892.0	15766.0	16661.0	11930.0	13431.0	21078.0	21098.0	Unclassified; Metabolism; Nucleotide metabolism
Olfactory transduction	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Organismal Systems; Sensory System; Olfactory transduction
